Date,Close
2012-12-05T16:00:00Z,24.29
2012-12-06T16:00:00Z,24.26
2012-12-07T16:00:00Z,24.21
2012-12-10T16:00:00Z,24.07
2012-12-11T16:00:00Z,24.29
2012-12-12T16:00:00Z,24.17
2012-12-13T16:00:00Z,24
2012-12-14T16:00:00Z,23.85
2012-12-17T16:00:00Z,24.02
2012-12-18T16:00:00Z,24.29
2012-12-19T16:00:00Z,24.01
2012-12-20T16:00:00Z,24.09
2012-12-21T16:00:00Z,23.76
2012-12-24T16:00:00Z,23.76
2012-12-26T16:00:00Z,23.91
2012-12-27T16:00:00Z,23.82
2012-12-28T16:00:00Z,23.58
2012-12-31T16:00:00Z,23.76
2013-01-02T16:00:00Z,24.55
2013-01-03T16:00:00Z,24.49
2013-01-04T16:00:00Z,24.59
2013-01-07T16:00:00Z,24.61
2013-01-08T16:00:00Z,24.65
2013-01-09T16:00:00Z,25.08
2013-01-10T16:00:00Z,25.35
2013-01-11T16:00:00Z,25.12
2013-01-14T16:00:00Z,25.33
2013-01-15T16:00:00Z,25.22
2013-01-16T16:00:00Z,25.21
2013-01-17T16:00:00Z,25.42
2013-01-18T16:00:00Z,25.14
2013-01-22T16:00:00Z,25.27
2013-01-23T16:00:00Z,25.25
2013-01-24T16:00:00Z,25.44
2013-01-25T16:00:00Z,25.58
2013-01-28T16:00:00Z,25.43
2013-01-29T16:00:00Z,26.24
2013-01-30T16:00:00Z,26.06
2013-01-31T16:00:00Z,25.84
2013-02-01T16:00:00Z,26.17
2013-02-04T16:00:00Z,25.74
2013-02-05T16:00:00Z,26.06
2013-02-06T16:00:00Z,25.88
2013-02-07T16:00:00Z,25.54
2013-02-08T16:00:00Z,25.46
2013-02-11T16:00:00Z,25.71
2013-02-12T16:00:00Z,25.57
2013-02-13T16:00:00Z,25.58
2013-02-14T16:00:00Z,25.63
2013-02-15T16:00:00Z,25.85
2013-02-19T16:00:00Z,26.25
2013-02-20T16:00:00Z,26.12
2013-02-21T16:00:00Z,25.97
2013-02-22T16:00:00Z,25.94
2013-02-25T16:00:00Z,25.43
2013-02-26T16:00:00Z,25.61
2013-02-27T16:00:00Z,25.97
2013-02-28T16:00:00Z,25.93
2013-03-01T16:00:00Z,25.95
2013-03-04T16:00:00Z,26.23
2013-03-05T16:00:00Z,26.59
2013-03-06T16:00:00Z,26.64
2013-03-07T16:00:00Z,26.78
2013-03-08T16:00:00Z,26.71
2013-03-11T16:00:00Z,26.76
2013-03-12T16:00:00Z,26.47
2013-03-13T16:00:00Z,26.54
2013-03-14T16:00:00Z,26.63
2013-03-15T16:00:00Z,26.54
2013-03-18T16:00:00Z,26.56
2013-03-19T16:00:00Z,26.52
2013-03-20T16:00:00Z,26.8
2013-03-21T16:00:00Z,26.63
2013-03-22T16:00:00Z,26.89
2013-03-25T16:00:00Z,26.68
2013-03-26T16:00:00Z,27.09
2013-03-27T16:00:00Z,27.13
2013-03-28T16:00:00Z,27.34
2013-04-01T16:00:00Z,27.32
2013-04-02T16:00:00Z,27.69
2013-04-03T16:00:00Z,27.5
2013-04-04T16:00:00Z,27.62
2013-04-05T16:00:00Z,27.57
2013-04-08T16:00:00Z,27.62
2013-04-09T16:00:00Z,27.58
2013-04-10T16:00:00Z,28.34
2013-04-11T16:00:00Z,29.03
2013-04-12T16:00:00Z,29.05
2013-04-15T16:00:00Z,28.85
2013-04-16T16:00:00Z,29.31
2013-04-17T16:00:00Z,29.24
2013-04-18T16:00:00Z,28.98
2013-04-19T16:00:00Z,29.42
2013-04-22T16:00:00Z,29.3
2013-04-23T16:00:00Z,29.44
2013-04-24T16:00:00Z,28.99
2013-04-25T16:00:00Z,28.67
2013-04-26T16:00:00Z,28.51
2013-04-29T16:00:00Z,28.83
2013-04-30T16:00:00Z,27.54
2013-05-01T16:00:00Z,27.38
2013-05-02T16:00:00Z,27.73
2013-05-03T16:00:00Z,27.43
2013-05-06T16:00:00Z,27.21
2013-05-07T16:00:00Z,27.5
2013-05-08T16:00:00Z,27.22
2013-05-09T16:00:00Z,27.09
2013-05-10T16:00:00Z,27.21
2013-05-13T16:00:00Z,27.82
2013-05-14T16:00:00Z,27.85
2013-05-15T16:00:00Z,28
2013-05-16T16:00:00Z,27.71
2013-05-17T16:00:00Z,27.43
2013-05-20T16:00:00Z,27.19
2013-05-21T16:00:00Z,27.26
2013-05-22T16:00:00Z,27.76
2013-05-23T16:00:00Z,27.58
2013-05-24T16:00:00Z,27.51
2013-05-28T16:00:00Z,27.48
2013-05-29T16:00:00Z,26.79
2013-05-30T16:00:00Z,26.76
2013-05-31T16:00:00Z,25.8
2013-06-03T16:00:00Z,26.29
2013-06-04T16:00:00Z,26.2
2013-06-05T16:00:00Z,26.03
2013-06-06T16:00:00Z,26.63
2013-06-07T16:00:00Z,26.77
2013-06-10T16:00:00Z,26.88
2013-06-11T16:00:00Z,26.92
2013-06-12T16:00:00Z,26.93
2013-06-13T16:00:00Z,27.55
2013-06-14T16:00:00Z,27.56
2013-06-17T16:00:00Z,27.62
2013-06-18T16:00:00Z,27.85
2013-06-19T16:00:00Z,27.57
2013-06-20T16:00:00Z,27.13
2013-06-21T16:00:00Z,26.96
2013-06-24T16:00:00Z,26.25
2013-06-25T16:00:00Z,26.52
2013-06-26T16:00:00Z,26.62
2013-06-27T16:00:00Z,26.7
2013-06-28T16:00:00Z,26.53
2013-07-01T16:00:00Z,26.32
2013-07-02T16:00:00Z,26.24
2013-07-03T16:00:00Z,26.19
2013-07-05T16:00:00Z,26.5
2013-07-08T16:00:00Z,26.65
2013-07-09T16:00:00Z,26.86
2013-07-10T16:00:00Z,26.94
2013-07-11T16:00:00Z,27.25
2013-07-12T16:00:00Z,27.29
2013-07-15T16:00:00Z,27.27
2013-07-16T16:00:00Z,27.17
2013-07-17T16:00:00Z,27.17
2013-07-18T16:00:00Z,26.99
2013-07-19T16:00:00Z,27.56
2013-07-22T16:00:00Z,27.8
2013-07-23T16:00:00Z,27.87
2013-07-24T16:00:00Z,27.74
2013-07-25T16:00:00Z,27.65
2013-07-26T16:00:00Z,27.82
2013-07-29T16:00:00Z,27.98
2013-07-30T16:00:00Z,28.11
2013-07-31T16:00:00Z,27.69
2013-08-01T16:00:00Z,27.58
2013-08-02T16:00:00Z,27.82
2013-08-05T16:00:00Z,27.65
2013-08-06T16:00:00Z,27.79
2013-08-07T16:00:00Z,27.72
2013-08-08T16:00:00Z,27.6
2013-08-09T16:00:00Z,27.67
2013-08-12T16:00:00Z,27.65
2013-08-13T16:00:00Z,27.73
2013-08-14T16:00:00Z,27.5
2013-08-15T16:00:00Z,27.28
2013-08-16T16:00:00Z,26.88
2013-08-19T16:00:00Z,26.96
2013-08-20T16:00:00Z,27.03
2013-08-21T16:00:00Z,26.75
2013-08-22T16:00:00Z,26.68
2013-08-23T16:00:00Z,26.85
2013-08-26T16:00:00Z,26.54
2013-08-27T16:00:00Z,26.52
2013-08-28T16:00:00Z,26.72
2013-08-29T16:00:00Z,26.62
2013-08-30T16:00:00Z,26.72
2013-09-03T16:00:00Z,26.53
2013-09-04T16:00:00Z,26.88
2013-09-05T16:00:00Z,26.78
2013-09-06T16:00:00Z,26.79
2013-09-09T16:00:00Z,26.81
2013-09-10T16:00:00Z,26.95
2013-09-11T16:00:00Z,27.16
2013-09-12T16:00:00Z,26.82
2013-09-13T16:00:00Z,27.01
2013-09-16T16:00:00Z,27.2
2013-09-17T16:00:00Z,27.13
2013-09-18T16:00:00Z,27.51
2013-09-19T16:00:00Z,27.32
2013-09-20T16:00:00Z,27.44
2013-09-23T16:00:00Z,27.28
2013-09-24T16:00:00Z,27.2
2013-09-25T16:00:00Z,26.99
2013-09-26T16:00:00Z,27.02
2013-09-27T16:00:00Z,27.36
2013-09-30T16:00:00Z,27.21
2013-10-01T16:00:00Z,27.37
2013-10-02T16:00:00Z,27.48
2013-10-03T16:00:00Z,27.25
2013-10-04T16:00:00Z,27.47
2013-10-07T16:00:00Z,27.11
2013-10-08T16:00:00Z,26.75
2013-10-09T16:00:00Z,26.8
2013-10-10T16:00:00Z,27.25
2013-10-11T16:00:00Z,27.21
2013-10-14T16:00:00Z,27.8
2013-10-15T16:00:00Z,27.62
2013-10-16T16:00:00Z,28.23
2013-10-17T16:00:00Z,28.67
2013-10-18T16:00:00Z,28.9
2013-10-21T16:00:00Z,28.8
2013-10-22T16:00:00Z,29.06
2013-10-23T16:00:00Z,28.99
2013-10-24T16:00:00Z,29
2013-10-25T16:00:00Z,29
2013-10-28T16:00:00Z,29.12
2013-10-29T16:00:00Z,29.6
2013-10-30T16:00:00Z,29.3
2013-10-31T16:00:00Z,29.07
2013-11-01T16:00:00Z,29.53
2013-11-04T16:00:00Z,29.61
2013-11-05T16:00:00Z,29.59
2013-11-06T16:00:00Z,29.34
2013-11-07T16:00:00Z,29.28
2013-11-08T16:00:00Z,29.67
2013-11-11T16:00:00Z,29.59
2013-11-12T16:00:00Z,29.73
2013-11-13T16:00:00Z,30.19
2013-11-14T16:00:00Z,30.31
2013-11-15T16:00:00Z,30.5
2013-11-18T16:00:00Z,30.32
2013-11-19T16:00:00Z,29.99
2013-11-20T16:00:00Z,30.24
2013-11-21T16:00:00Z,30.29
2013-11-22T16:00:00Z,30.43
2013-11-25T16:00:00Z,30.45
2013-11-26T16:00:00Z,30.21
2013-11-27T16:00:00Z,30.2
2013-11-29T16:00:00Z,30.06
2013-12-02T16:00:00Z,30.15
2013-12-03T16:00:00Z,29.58
2013-12-04T16:00:00Z,29.62
2013-12-05T16:00:00Z,29.6
2013-12-06T16:00:00Z,29.88
2013-12-09T16:00:00Z,29.92
2013-12-10T16:00:00Z,29.69
2013-12-11T16:00:00Z,29.04
2013-12-12T16:00:00Z,28.66
2013-12-13T16:00:00Z,28.66
2013-12-16T16:00:00Z,28.66
2013-12-17T16:00:00Z,28.55
2013-12-18T16:00:00Z,29.15
2013-12-19T16:00:00Z,29.09
2013-12-20T16:00:00Z,28.66
2013-12-23T16:00:00Z,28.75
2013-12-24T16:00:00Z,28.69
2013-12-26T16:00:00Z,28.94
2013-12-27T16:00:00Z,29.03
2013-12-30T16:00:00Z,29.07
2013-12-31T16:00:00Z,29.02
2014-01-02T16:00:00Z,28.86
2014-01-03T16:00:00Z,28.91
2014-01-06T16:00:00Z,28.94
2014-01-07T16:00:00Z,29.12
2014-01-08T16:00:00Z,29.32
2014-01-09T16:00:00Z,29.3
2014-01-10T16:00:00Z,29.07
2014-01-13T16:00:00Z,28.93
2014-01-14T16:00:00Z,29.37
2014-01-15T16:00:00Z,29.54
2014-01-16T16:00:00Z,29.53
2014-01-17T16:00:00Z,29.45
2014-01-21T16:00:00Z,29.59
2014-01-22T16:00:00Z,29.62
2014-01-23T16:00:00Z,29.38
2014-01-24T16:00:00Z,28.51
2014-01-27T16:00:00Z,28.1
2014-01-28T16:00:00Z,28.82
2014-01-29T16:00:00Z,28.52
2014-01-30T16:00:00Z,29.2
2014-01-31T16:00:00Z,28.8
2014-02-03T16:00:00Z,28.99
2014-02-04T16:00:00Z,29.78
2014-02-05T16:00:00Z,29.04
2014-02-06T16:00:00Z,29.22
2014-02-07T16:00:00Z,29.58
2014-02-10T16:00:00Z,29.81
2014-02-11T16:00:00Z,30.2
2014-02-12T16:00:00Z,29.95
2014-02-13T16:00:00Z,30.03
2014-02-14T16:00:00Z,30.26
2014-02-18T16:00:00Z,30.2
2014-02-19T16:00:00Z,29.82
2014-02-20T16:00:00Z,29.89
2014-02-21T16:00:00Z,29.8
2014-02-24T16:00:00Z,30.31
2014-02-25T16:00:00Z,30.21
2014-02-26T16:00:00Z,30.31
2014-02-27T16:00:00Z,30.53
2014-02-28T16:00:00Z,30.42
2014-03-03T16:00:00Z,30.3
2014-03-04T16:00:00Z,30.97
2014-03-05T16:00:00Z,31.03
2014-03-06T16:00:00Z,30.75
2014-03-07T16:00:00Z,30.72
2014-03-10T16:00:00Z,30.68
2014-03-11T16:00:00Z,30.71
2014-03-12T16:00:00Z,30.3
2014-03-13T16:00:00Z,29.48
2014-03-14T16:00:00Z,29.59
2014-03-17T16:00:00Z,29.77
2014-03-18T16:00:00Z,30.25
2014-03-19T16:00:00Z,30.04
2014-03-20T16:00:00Z,30.23
2014-03-21T16:00:00Z,30.49
2014-03-24T16:00:00Z,29.83
2014-03-25T16:00:00Z,30.14
2014-03-26T16:00:00Z,30.49
2014-03-27T16:00:00Z,30.41
2014-03-28T16:00:00Z,30.2
2014-03-31T16:00:00Z,30.43
2014-04-01T16:00:00Z,30.27
2014-04-02T16:00:00Z,30.59
2014-04-03T16:00:00Z,30.69
2014-04-04T16:00:00Z,30.47
2014-04-07T16:00:00Z,29.56
2014-04-08T16:00:00Z,29.24
2014-04-09T16:00:00Z,29.59
2014-04-10T16:00:00Z,29
2014-04-11T16:00:00Z,28.29
2014-04-14T16:00:00Z,28.3
2014-04-15T16:00:00Z,28.32
2014-04-16T16:00:00Z,28.51
2014-04-17T16:00:00Z,28.66
2014-04-21T16:00:00Z,29.23
2014-04-22T16:00:00Z,29.37
2014-04-23T16:00:00Z,29.29
2014-04-24T16:00:00Z,29.09
2014-04-25T16:00:00Z,29.13
2014-04-28T16:00:00Z,30.35
2014-04-29T16:00:00Z,30.09
2014-04-30T16:00:00Z,29.63
2014-05-01T16:00:00Z,29.51
2014-05-02T16:00:00Z,29.13
2014-05-05T16:00:00Z,28.38
2014-05-06T16:00:00Z,27.88
2014-05-07T16:00:00Z,27.49
2014-05-08T16:00:00Z,27.63
2014-05-09T16:00:00Z,27.5
2014-05-12T16:00:00Z,27.6
2014-05-13T16:00:00Z,27.66
2014-05-14T16:00:00Z,27.57
2014-05-15T16:00:00Z,27.53
2014-05-16T16:00:00Z,27.59
2014-05-19T16:00:00Z,27.74
2014-05-20T16:00:00Z,27.71
2014-05-21T16:00:00Z,28.01
2014-05-22T16:00:00Z,28.1
2014-05-23T16:00:00Z,27.94
2014-05-27T16:00:00Z,28.05
2014-05-28T16:00:00Z,28.05
2014-05-29T16:00:00Z,28.04
2014-05-30T16:00:00Z,28.07
2014-06-02T16:00:00Z,28.15
2014-06-03T16:00:00Z,28.03
2014-06-04T16:00:00Z,28.08
2014-06-05T16:00:00Z,28.19
2014-06-06T16:00:00Z,27.87
2014-06-09T16:00:00Z,27.8
2014-06-10T16:00:00Z,27.95
2014-06-11T16:00:00Z,27.88
2014-06-12T16:00:00Z,27.9
2014-06-13T16:00:00Z,27.97
2014-06-16T16:00:00Z,28.05
2014-06-17T16:00:00Z,27.93
2014-06-18T16:00:00Z,28.15
2014-06-19T16:00:00Z,28.03
2014-06-20T16:00:00Z,28.21
2014-06-23T16:00:00Z,27.9
2014-06-24T16:00:00Z,27.76
2014-06-25T16:00:00Z,28.23
2014-06-26T16:00:00Z,28.03
2014-06-27T16:00:00Z,28.11
2014-06-30T16:00:00Z,28.12
2014-07-01T16:00:00Z,28.5
2014-07-02T16:00:00Z,28.77
2014-07-03T16:00:00Z,28.92
2014-07-07T16:00:00Z,28.88
2014-07-08T16:00:00Z,28.56
2014-07-09T16:00:00Z,28.47
2014-07-10T16:00:00Z,28.42
2014-07-11T16:00:00Z,28.49
2014-07-14T16:00:00Z,28.65
2014-07-15T16:00:00Z,28.81
2014-07-16T16:00:00Z,29.33
2014-07-17T16:00:00Z,28.94
2014-07-18T16:00:00Z,29.11
2014-07-21T16:00:00Z,28.75
2014-07-22T16:00:00Z,28.88
2014-07-23T16:00:00Z,28.79
2014-07-24T16:00:00Z,28.74
2014-07-25T16:00:00Z,28.6
2014-07-28T16:00:00Z,28.51
2014-07-29T16:00:00Z,28.16
2014-07-30T16:00:00Z,27.72
2014-07-31T16:00:00Z,27.19
2014-08-01T16:00:00Z,27.34
2014-08-04T16:00:00Z,27.24
2014-08-05T16:00:00Z,26.91
2014-08-06T16:00:00Z,26.79
2014-08-07T16:00:00Z,26.56
2014-08-08T16:00:00Z,26.85
2014-08-11T16:00:00Z,26.76
2014-08-12T16:00:00Z,26.6
2014-08-13T16:00:00Z,26.72
2014-08-14T16:00:00Z,27.22
2014-08-15T16:00:00Z,27.13
2014-08-18T16:00:00Z,27.32
2014-08-19T16:00:00Z,27.42
2014-08-20T16:00:00Z,27.37
2014-08-21T16:00:00Z,27.3
2014-08-22T16:00:00Z,27.4
2014-08-25T16:00:00Z,27.39
2014-08-26T16:00:00Z,27.67
2014-08-27T16:00:00Z,27.94
2014-08-28T16:00:00Z,27.83
2014-08-29T16:00:00Z,27.84
2014-09-02T16:00:00Z,27.72
2014-09-03T16:00:00Z,27.85
2014-09-04T16:00:00Z,27.82
2014-09-05T16:00:00Z,28.09
2014-09-08T16:00:00Z,27.85
2014-09-09T16:00:00Z,27.69
2014-09-10T16:00:00Z,27.89
2014-09-11T16:00:00Z,28.07
2014-09-12T16:00:00Z,27.88
2014-09-15T16:00:00Z,28.34
2014-09-16T16:00:00Z,28.47
2014-09-17T16:00:00Z,28.75
2014-09-18T16:00:00Z,28.97
2014-09-19T16:00:00Z,28.8
2014-09-22T16:00:00Z,28.59
2014-09-23T16:00:00Z,28.47
2014-09-24T16:00:00Z,28.71
2014-09-25T16:00:00Z,28.4
2014-09-26T16:00:00Z,28.15
2014-09-29T16:00:00Z,28.2
2014-09-30T16:00:00Z,28.01
2014-10-01T16:00:00Z,27.61
2014-10-02T16:00:00Z,27.53
2014-10-03T16:00:00Z,27.68
2014-10-06T16:00:00Z,27.63
2014-10-07T16:00:00Z,27.27
2014-10-08T16:00:00Z,27.83
2014-10-09T16:00:00Z,27.46
2014-10-10T16:00:00Z,27.6
2014-10-13T16:00:00Z,26.97
2014-10-14T16:00:00Z,26.96
2014-10-15T16:00:00Z,26.71
2014-10-16T16:00:00Z,26.24
2014-10-17T16:00:00Z,26.36
2014-10-20T16:00:00Z,26.46
2014-10-21T16:00:00Z,26.79
2014-10-22T16:00:00Z,26.81
2014-10-23T16:00:00Z,27.09
2014-10-24T16:00:00Z,27.58
2014-10-27T16:00:00Z,27.5
2014-10-28T16:00:00Z,27.56
2014-10-29T16:00:00Z,27.94
2014-10-30T16:00:00Z,28.27
2014-10-31T16:00:00Z,28.37
2014-11-03T16:00:00Z,28.6
2014-11-04T16:00:00Z,28.69
2014-11-05T16:00:00Z,28.46
2014-11-06T16:00:00Z,28.46
2014-11-07T16:00:00Z,28.34
2014-11-10T16:00:00Z,28.61
2014-11-11T16:00:00Z,28.72
2014-11-12T16:00:00Z,28.82
2014-11-13T16:00:00Z,28.82
2014-11-14T16:00:00Z,28.74
2014-11-17T16:00:00Z,28.72
2014-11-18T16:00:00Z,28.98
2014-11-19T16:00:00Z,28.84
2014-11-20T16:00:00Z,28.84
2014-11-21T16:00:00Z,28.85
2014-11-24T16:00:00Z,28.63
2014-11-25T16:00:00Z,28.87
2014-11-26T16:00:00Z,29.46
2014-11-28T16:00:00Z,29.51
2014-12-01T16:00:00Z,29.61
2014-12-02T16:00:00Z,29.91
2014-12-03T16:00:00Z,30.08
2014-12-04T16:00:00Z,30
2014-12-05T16:00:00Z,30.31
2014-12-08T16:00:00Z,30.29
2014-12-09T16:00:00Z,30.27
2014-12-10T16:00:00Z,30.18
2014-12-11T16:00:00Z,29.98
2014-12-12T16:00:00Z,29.32
2014-12-15T16:00:00Z,29.23
2014-12-16T16:00:00Z,29.05
2014-12-17T16:00:00Z,29.48
2014-12-18T16:00:00Z,30.29
2014-12-19T16:00:00Z,30.26
2014-12-22T16:00:00Z,30.4
2014-12-23T16:00:00Z,29.79
2014-12-24T16:00:00Z,29.77
2014-12-26T16:00:00Z,29.98
2014-12-29T16:00:00Z,29.74
2014-12-30T16:00:00Z,29.73
2014-12-31T16:00:00Z,29.51
2015-01-02T16:00:00Z,29.68
2015-01-05T16:00:00Z,29.52
2015-01-06T16:00:00Z,29.77
2015-01-07T16:00:00Z,30.17
2015-01-08T16:00:00Z,30.79
2015-01-09T16:00:00Z,30.93
2015-01-12T16:00:00Z,31.04
2015-01-13T16:00:00Z,30.73
2015-01-14T16:00:00Z,30.77
2015-01-15T16:00:00Z,30.69
2015-01-16T16:00:00Z,31.07
2015-01-20T16:00:00Z,31.36
2015-01-21T16:00:00Z,30.92
2015-01-22T16:00:00Z,31.08
2015-01-23T16:00:00Z,30.74
2015-01-26T16:00:00Z,31.07
2015-01-27T16:00:00Z,30.88
2015-01-28T16:00:00Z,30.27
2015-01-29T16:00:00Z,30.15
2015-01-30T16:00:00Z,29.6
2015-02-02T16:00:00Z,29.98
2015-02-03T16:00:00Z,30.33
2015-02-04T16:00:00Z,30.38
2015-02-05T16:00:00Z,31.25
2015-02-06T16:00:00Z,31.42
2015-02-09T16:00:00Z,31.33
2015-02-10T16:00:00Z,32.35
2015-02-11T16:00:00Z,32.45
2015-02-12T16:00:00Z,33.03
2015-02-13T16:00:00Z,32.82
2015-02-17T16:00:00Z,32.76
2015-02-18T16:00:00Z,32.66
2015-02-19T16:00:00Z,32.6
2015-02-20T16:00:00Z,32.74
2015-02-23T16:00:00Z,32.58
2015-02-24T16:00:00Z,32.53
2015-02-25T16:00:00Z,32.83
2015-02-26T16:00:00Z,32.77
2015-02-27T16:00:00Z,32.51
2015-03-02T16:00:00Z,32.94
2015-03-03T16:00:00Z,32.74
2015-03-04T16:00:00Z,32.82
2015-03-05T16:00:00Z,32.65
2015-03-06T16:00:00Z,32.18
2015-03-09T16:00:00Z,32.24
2015-03-10T16:00:00Z,32
2015-03-11T16:00:00Z,31.86
2015-03-12T16:00:00Z,32.21
2015-03-13T16:00:00Z,32.21
2015-03-16T16:00:00Z,32.63
2015-03-17T16:00:00Z,32.37
2015-03-18T16:00:00Z,32.57
2015-03-19T16:00:00Z,32.35
2015-03-20T16:00:00Z,32.45
2015-03-23T16:00:00Z,33.2
2015-03-24T16:00:00Z,32.7
2015-03-25T16:00:00Z,32.49
2015-03-26T16:00:00Z,32.36
2015-03-27T16:00:00Z,32.71
2015-03-30T16:00:00Z,33.16
2015-03-31T16:00:00Z,32.96
2015-04-01T16:00:00Z,32.52
2015-04-02T16:00:00Z,32.57
2015-04-06T16:00:00Z,32.66
2015-04-07T16:00:00Z,32.72
2015-04-08T16:00:00Z,32.82
2015-04-09T16:00:00Z,33.19
2015-04-10T16:00:00Z,33.57
2015-04-13T16:00:00Z,33.24
2015-04-14T16:00:00Z,33.19
2015-04-15T16:00:00Z,33.36
2015-04-16T16:00:00Z,33.34
2015-04-17T16:00:00Z,33.19
2015-04-20T16:00:00Z,33.17
2015-04-21T16:00:00Z,33.05
2015-04-22T16:00:00Z,33.09
2015-04-23T16:00:00Z,33.5
2015-04-24T16:00:00Z,33.41
2015-04-27T16:00:00Z,32.77
2015-04-28T16:00:00Z,32.66
2015-04-29T16:00:00Z,32.48
2015-04-30T16:00:00Z,32.14
2015-05-01T16:00:00Z,32.29
2015-05-04T16:00:00Z,32.51
2015-05-05T16:00:00Z,32.32
2015-05-06T16:00:00Z,31.7
2015-05-07T16:00:00Z,31.81
2015-05-08T16:00:00Z,32.23
2015-05-11T16:00:00Z,32.17
2015-05-12T16:00:00Z,32
2015-05-13T16:00:00Z,31.76
2015-05-14T16:00:00Z,32.15
2015-05-15T16:00:00Z,32.2
2015-05-18T16:00:00Z,32.19
2015-05-19T16:00:00Z,32.41
2015-05-20T16:00:00Z,32.49
2015-05-21T16:00:00Z,32.55
2015-05-22T16:00:00Z,32.47
2015-05-26T16:00:00Z,32.31
2015-05-27T16:00:00Z,32.49
2015-05-28T16:00:00Z,32.63
2015-05-29T16:00:00Z,32.92
2015-06-01T16:00:00Z,32.74
2015-06-02T16:00:00Z,32.67
2015-06-03T16:00:00Z,32.6
2015-06-04T16:00:00Z,32.44
2015-06-05T16:00:00Z,32.29
2015-06-08T16:00:00Z,32.19
2015-06-09T16:00:00Z,32.22
2015-06-10T16:00:00Z,32.5
2015-06-11T16:00:00Z,32.65
2015-06-12T16:00:00Z,32.41
2015-06-15T16:00:00Z,32.25
2015-06-16T16:00:00Z,32.25
2015-06-17T16:00:00Z,32.19
2015-06-18T16:00:00Z,32.56
2015-06-19T16:00:00Z,32.38
2015-06-22T16:00:00Z,32.5
2015-06-23T16:00:00Z,32.68
2015-06-24T16:00:00Z,32.43
2015-06-25T16:00:00Z,32.23
2015-06-26T16:00:00Z,32.13
2015-06-29T16:00:00Z,31.82
2015-06-30T16:00:00Z,31.76
2015-07-01T16:00:00Z,31.92
2015-07-02T16:00:00Z,31.61
2015-07-06T16:00:00Z,31.5
2015-07-07T16:00:00Z,31.95
2015-07-08T16:00:00Z,31.69
2015-07-09T16:00:00Z,32.08
2015-07-10T16:00:00Z,32.55
2015-07-13T16:00:00Z,32.99
2015-07-14T16:00:00Z,33.23
2015-07-15T16:00:00Z,33.14
2015-07-16T16:00:00Z,33.25
2015-07-17T16:00:00Z,33.22
2015-07-20T16:00:00Z,33.38
2015-07-21T16:00:00Z,33.29
2015-07-22T16:00:00Z,33.04
2015-07-23T16:00:00Z,32.95
2015-07-24T16:00:00Z,32.46
2015-07-27T16:00:00Z,32.53
2015-07-28T16:00:00Z,33.49
2015-07-29T16:00:00Z,33.88
2015-07-30T16:00:00Z,33.85
2015-07-31T16:00:00Z,34.16
2015-08-03T16:00:00Z,34.25
2015-08-04T16:00:00Z,34.21
2015-08-05T16:00:00Z,33.93
2015-08-06T16:00:00Z,33.32
2015-08-07T16:00:00Z,33.34
2015-08-10T16:00:00Z,33.5
2015-08-11T16:00:00Z,33.27
2015-08-12T16:00:00Z,33.51
2015-08-13T16:00:00Z,33.5
2015-08-14T16:00:00Z,33.46
2015-08-17T16:00:00Z,33.63
2015-08-18T16:00:00Z,33.65
2015-08-19T16:00:00Z,33.41
2015-08-20T16:00:00Z,32.73
2015-08-21T16:00:00Z,31.77
2015-08-24T16:00:00Z,30.44
2015-08-25T16:00:00Z,29.69
2015-08-26T16:00:00Z,30.72
2015-08-27T16:00:00Z,31.51
2015-08-28T16:00:00Z,30.94
2015-08-31T16:00:00Z,30.52
2015-09-01T16:00:00Z,29.71
2015-09-02T16:00:00Z,30.29
2015-09-03T16:00:00Z,30.21
2015-09-04T16:00:00Z,29.72
2015-09-08T16:00:00Z,30.82
2015-09-09T16:00:00Z,30.28
2015-09-10T16:00:00Z,30.9
2015-09-11T16:00:00Z,31.23
2015-09-14T16:00:00Z,30.99
2015-09-15T16:00:00Z,31.42
2015-09-16T16:00:00Z,31.43
2015-09-17T16:00:00Z,31.72
2015-09-18T16:00:00Z,31.12
2015-09-21T16:00:00Z,30.71
2015-09-22T16:00:00Z,30.56
2015-09-23T16:00:00Z,30.9
2015-09-24T16:00:00Z,30.98
2015-09-25T16:00:00Z,30.21
2015-09-28T16:00:00Z,29.2
2015-09-29T16:00:00Z,29.39
2015-09-30T16:00:00Z,29.76
2015-10-01T16:00:00Z,30.16
2015-10-02T16:00:00Z,31.34
2015-10-05T16:00:00Z,31.72
2015-10-06T16:00:00Z,31.06
2015-10-07T16:00:00Z,31.54
2015-10-08T16:00:00Z,31.35
2015-10-09T16:00:00Z,31.49
2015-10-12T16:00:00Z,31.47
2015-10-13T16:00:00Z,31.24
2015-10-14T16:00:00Z,31.3
2015-10-15T16:00:00Z,32.29
2015-10-16T16:00:00Z,32.6
2015-10-19T16:00:00Z,32.68
2015-10-20T16:00:00Z,32.21
2015-10-21T16:00:00Z,31.7
2015-10-22T16:00:00Z,31.57
2015-10-23T16:00:00Z,32.26
2015-10-26T16:00:00Z,32.36
2015-10-27T16:00:00Z,33.15
2015-10-28T16:00:00Z,33.58
2015-10-29T16:00:00Z,32.94
2015-10-30T16:00:00Z,32.04
2015-11-02T16:00:00Z,33.21
2015-11-03T16:00:00Z,33.13
2015-11-04T16:00:00Z,32.34
2015-11-05T16:00:00Z,32.35
2015-11-06T16:00:00Z,32.14
